order_id,order_date,region,product,quantity,revenue
ORD002951,2025-09-08 23:59:45.645053,South,Chili Sauce 250g,44,16837.920000000002
ORD002952,2025-12-25 23:59:45.645053,East,Milk 1L,6,2465.82
ORD002953,,East,Paneer Curry Ready Meal,34,15757.64
ORD002954,2025-09-19 23:59:45.645053,West,Cheese Spread 100g,17,6889.93
ORD002955,2025-09-14 23:59:45.645053,West,Soy Sauce 200ml,6,644.88
ORD002956,2025-11-09 23:59:45.645053,North,Paneer Curry Ready Meal,29,13166.0
ORD002957,2025-07-17 23:59:45.645053,Central,Chicken Biryani Ready Meal,49,6085.8
ORD002958,2025-07-25 23:59:45.645053,East,Paneer Curry Ready Meal,16,5561.6
ORD002959,2025-05-15 23:59:45.645053,Central,Cola 500ml,11,431.20000000000005
ORD002960,2025-02-03 23:59:45.645053,East,Tomato Ketchup 500g,11,185.89999999999998
ORD002961,2025-11-09 23:59:45.645053,South,Dal Tadka Ready Meal,44,6568.32
ORD002962,2025-10-28 23:59:45.645053,West,Namkeen Mix 100g,15,6080.55
ORD002963,2025-10-25 23:59:45.645053,West,Milk 1L,27,12165.12
ORD002964,2025-04-06 23:59:45.645053,East,Mango Juice 1L,35,4914.349999999999
ORD002965,2025-11-06 23:59:45.645053,South,Yogurt 500g,38,18953.64
ORD002966,2026-01-04 23:59:45.645053,East,Yogurt 500g,1,475.7
ORD002967,2026-01-16 23:59:45.645053,East,Mango Juice 1L,44,15830.32
ORD002968,2025-10-01 23:59:45.645053,West,Namkeen Mix 100g,38,18962.76
ORD002969,2025-03-18 23:59:45.645053,North,Cola 500ml,18,7264.08
ORD002970,2025-12-29 23:59:45.645053,East,Cheese Spread 100g,30,12260.4
ORD002971,,West,Chili Sauce 250g,31,11704.36
ORD002972,2025-05-03 23:59:45.645053,North,Paneer 200g,34,14900.84
ORD002973,2025-08-10 23:59:45.645053,East,Cheese Spread 100g,33,14755.619999999999
ORD002974,2025-04-21 23:59:45.645053,Central,Water Bottle 1L,40,4742.4
ORD002975,2026-01-23 23:59:45.645053,South,Water Bottle 1L,1,99.43
ORD002976,2025-08-11 23:59:45.645053,North,Mango Juice 1L,13,4622.41
ORD002977,2026-01-26 23:59:45.645053,West,Cola 500ml,9,2772.54
ORD002978,2025-05-25 23:59:45.645053,West,Paneer 200g,5,1037.8
ORD002979,2026-01-31 23:59:45.645053,Central,Chicken Biryani Ready Meal,7,1651.1599999999999
ORD002980,2025-06-21 23:59:45.645053,South,Cheese Spread 100g,32,3435.52
ORD002981,2025-06-04 23:59:45.645053,West,Chili Sauce 250g,47,10880.97
ORD002982,2025-11-21 23:59:45.645053,South,Mango Juice 1L,5,2255.8
ORD002983,2025-07-11 23:59:45.645053,East,Milk 1L,3,381.39
ORD002984,2025-05-08 23:59:45.645053,South,Cheese Spread 100g,2,922.88
ORD002985,2025-02-27 23:59:45.645053,East,Soy Sauce 200ml,18,1753.2
ORD002986,2026-01-03 23:59:45.645053,Central,Tomato Ketchup 500g,48,17600.64
ORD002987,2026-01-12 23:59:45.645053,North,Cola 500ml,40,19686.0
ORD002785,2026-01-03 23:59:45.645053,West,Water Bottle 1L,24,1494.72
ORD002989,2025-11-23 23:59:45.645053,South,Soy Sauce 200ml,7,552.44
ORD002990,2025-04-02 23:59:45.645053,Central,Cola 500ml,32,424.96
ORD002991,2025-07-17 23:59:45.645053,North,Mango Juice 1L,5,1868.7
ORD002992,2025-06-28 23:59:45.645053,Central,Chili Sauce 250g,31,2927.02
ORD002993,2025-05-08 23:59:45.645053,South,Cola 500ml,8,2426.08
ORD002994,2025-03-27 23:59:45.645053,North,Biscuits 200g,45,2069.1
ORD002995,2025-10-23 23:59:45.645053,Central,Water Bottle 1L,27,12796.65
ORD002996,2025-06-08 23:59:45.645053,South,Biscuits 200g,-4,-393.04
ORD002997,2025-07-17 23:59:45.645053,West,Water Bottle 1L,48,6221.76
ORD002998,2025-08-16 23:59:45.645053,South,Cola 500ml,49,22363.6
ORD002999,2025-11-28 23:59:45.645053,East,Dal Tadka Ready Meal,5,2076.4500000000003
ORD003000,2025-09-06 23:59:45.645053,North,Potato Chips 50g,49,17691.45
ORD003001,2025-10-13 23:59:45.645053,West,Water Bottle 1L,44,15680.72
ORD003002,2025-08-15 23:59:45.645053,Central,Cola 500ml,4,1686.72
ORD003003,2025-04-27 23:59:45.645053,North,Water Bottle 1L,17,1858.9499999999998
ORD003004,2025-10-02 23:59:45.645053,Central,Chicken Biryani Ready Meal,38,16837.42
ORD003005,2025-02-20 23:59:45.645053,East,Milk 1L,42,10130.4
ORD003006,2025-07-27 23:59:45.645053,East,Chicken Biryani Ready Meal,5,2412.3500000000004
ORD003007,2025-07-02 23:59:45.645053,South,Yogurt 500g,27,11317.86
ORD003008,2025-06-20 23:59:45.645053,West,Dal Tadka Ready Meal,14,5214.44
ORD003009,2025-10-04 23:59:45.645053,South,Soy Sauce 200ml,34,12808.14
ORD003010,,East,Tomato Ketchup 500g,44,3992.56
ORD003011,2025-07-26 23:59:45.645053,South,Biscuits 200g,38,9907.740000000002
ORD003012,2025-09-24 23:59:45.645053,West,Potato Chips 50g,38,6555.76
ORD003013,2025-11-12 23:59:45.645053,East,Cola 500ml,49,18723.88
ORD003014,2025-09-21 23:59:45.645053,South,Cheese Spread 100g,6,681.5999999999999
ORD003015,2025-12-18 23:59:45.645053,Central,Chili Sauce 250g,27,12239.64
ORD003016,2025-07-29 23:59:45.645053,Central,Mango Juice 1L,19,4032.5600000000004
ORD003017,2025-05-16 23:59:45.645053,North,Tomato Ketchup 500g,12,5061.4800000000005
ORD003018,2025-08-03 23:59:45.645053,South,Cheese Spread 100g,8,1619.28
ORD003019,2026-01-01 23:59:45.645053,North,Mango Juice 1L,34,598.4000000000001
ORD003020,invalid_date,Central,Yogurt 500g,39,10892.310000000001
ORD003021,2025-04-23 23:59:45.645053,South,Tomato Ketchup 500g,19,562.4
ORD003022,2025-10-18 23:59:45.645053,South,Yogurt 500g,20,222.2
ORD003023,2026-01-10 23:59:45.645053,Central,Paneer 200g,19,8764.13
ORD003024,,South,Paneer 200g,19,8090.39
ORD003025,2025-09-07 23:59:45.645053,East,Biscuits 200g,41,11805.949999999999
ORD003026,2025-04-12 23:59:45.645053,South,Cheese Spread 100g,44,20236.04
ORD003027,2025-11-14 23:59:45.645053,,Biscuits 200g,18,7893.18
ORD003028,2025-02-08 23:59:45.645053,West,Namkeen Mix 100g,39,16649.49
ORD003029,2025-03-13 23:59:45.645053,South,Tomato Ketchup 500g,19,191.33
ORD003030,2025-07-05 23:59:45.645053,North,Dal Tadka Ready Meal,3,1042.5
ORD003031,2026-01-10 23:59:45.645053,West,Water Bottle 1L,32,3068.48
ORD003032,2026-01-28 23:59:45.645053,Central,Paneer 200g,1,21.86
ORD003033,2025-04-01 23:59:45.645053,North,Biscuits 200g,45,18727.2
ORD003034,2025-03-18 23:59:45.645053,West,Soy Sauce 200ml,20,1060.8
ORD003035,2025-12-26 23:59:45.645053,East,Tomato Ketchup 500g,5,788.15
ORD003036,2025-09-16 23:59:45.645053,North,Water Bottle 1L,45,14447.25
ORD003037,2025-10-19 23:59:45.645053,East,Chili Sauce 250g,21,10208.31
ORD003038,2025-12-15 23:59:45.645053,Central,Milk 1L,10,2467.2
ORD003039,2025-04-20 23:59:45.645053,North,Namkeen Mix 100g,35,444.15
ORD003040,,East,Yogurt 500g,24,11014.56
ORD003041,2025-11-18 23:59:45.645053,West,Potato Chips 50g,13,5745.74
ORD003042,2025-06-02 23:59:45.645053,West,Soy Sauce 200ml,40,19345.6
ORD003043,2026-01-22 23:59:45.645053,West,Cheese Spread 100g,7,2908.5699999999997
ORD003044,2025-12-09 23:59:45.645053,North,Potato Chips 50g,2,947.9
ORD003045,2026-01-24 23:59:45.645053,Central,Namkeen Mix 100g,35,7589.05
ORD003046,2025-07-01 23:59:45.645053,East,Tomato Ketchup 500g,29,10782.2
ORD003047,,South,Biscuits 200g,1,476.49
ORD003048,2025-05-02 23:59:45.645053,Central,Water Bottle 1L,47,679.15
ORD003049,2026-01-24 23:59:45.645053,South,Soy Sauce 200ml,15,6943.349999999999
ORD003050,2025-12-13 23:59:45.645053,East,Soy Sauce 200ml,1,117.08
ORD003051,2025-02-25 23:59:45.645053,East,Chicken Biryani Ready Meal,3,1154.97
ORD003052,2025-02-23 23:59:45.645053,East,Soy Sauce 200ml,8,193.52
ORD003053,invalid_date,North,Mango Juice 1L,16,7402.56
ORD003054,2025-08-02 23:59:45.645053,North,Paneer 200g,15,3530.25
ORD003055,2025-06-10 23:59:45.645053,South,Soy Sauce 200ml,19,9175.29
ORD003056,2025-03-26 23:59:45.645053,South,Mango Juice 1L,20,8070.0
ORD003057,2025-12-01 23:59:45.645053,Central,Cheese Spread 100g,12,2289.7200000000003
ORD003058,2025-10-23 23:59:45.645053,Central,Soy Sauce 200ml,2,370.08
ORD003059,2025-02-03 23:59:45.645053,North,Yogurt 500g,21,9664.83
ORD003060,2025-11-21 23:59:45.645053,East,Yogurt 500g,4,1623.68
ORD003061,2025-02-17 23:59:45.645053,South,Soy Sauce 200ml,25,6381.25
ORD003062,2025-02-27 23:59:45.645053,East,Mango Juice 1L,32,6077.44
ORD003063,2025-03-26 23:59:45.645053,West,Cola 500ml,37,2267.73
ORD003064,2025-05-08 23:59:45.645053,North,Biscuits 200g,3,1087.77
ORD003065,2025-02-16 23:59:45.645053,Central,Chili Sauce 250g,30,8946.0
ORD003066,2025-12-11 23:59:45.645053,West,Namkeen Mix 100g,27,7494.12
ORD003067,2025-06-21 23:59:45.645053,Central,Biscuits 200g,40,5370.4
ORD003068,2025-03-23 23:59:45.645053,South,Chili Sauce 250g,26,4762.16
ORD003069,2025-12-14 23:59:45.645053,North,Dal Tadka Ready Meal,27,6126.57
ORD003070,2026-01-29 23:59:45.645053,Central,Cola 500ml,19,9380.11
ORD003071,2025-07-03 23:59:45.645053,South,Yogurt 500g,16,7731.36
ORD003072,2025-06-16 23:59:45.645053,North,Biscuits 200g,30,10785.9
ORD003073,2026-01-16 23:59:45.645053,West,Cheese Spread 100g,3,644.61
ORD003074,2026-01-30 23:59:45.645053,East,Cola 500ml,40,7691.599999999999
ORD003075,2025-07-04 23:59:45.645053,East,Mango Juice 1L,45,5804.099999999999
ORD003076,2025-06-13 23:59:45.645053,North,Chili Sauce 250g,6,2727.7799999999997
ORD003077,2025-04-17 23:59:45.645053,West,Cola 500ml,7,2116.4500000000003
ORD003078,2026-01-15 23:59:45.645053,East,Yogurt 500g,1,316.82
ORD003079,2025-11-30 23:59:45.645053,South,Milk 1L,49,14810.74
ORD003080,2025-10-13 23:59:45.645053,South,Mango Juice 1L,11,2369.95
ORD003081,,East,Mango Juice 1L,21,2406.6
ORD003082,2025-02-24 23:59:45.645053,North,Namkeen Mix 100g,5,402.75
ORD003083,2025-07-23 23:59:45.645053,North,Cola 500ml,22,5303.1
ORD002406,2025-10-06 23:59:45.645053,West,Biscuits 200g,41,1737.5800000000002
ORD003085,2025-07-18 23:59:45.645053,East,Water Bottle 1L,24,2808.0
ORD003086,2025-07-15 23:59:45.645053,South,Yogurt 500g,29,8076.79
ORD003087,2026-01-13 23:59:45.645053,West,Chicken Biryani Ready Meal,24,9783.119999999999
ORD003088,2025-05-06 23:59:45.645053,West,Cola 500ml,23,6572.02
ORD003089,2025-11-01 23:59:45.645053,East,Dal Tadka Ready Meal,42,7161.0
ORD003090,2025-10-22 23:59:45.645053,South,Yogurt 500g,45,1986.3
ORD003091,2025-12-08 23:59:45.645053,South,Paneer Curry Ready Meal,48,11951.52
ORD003092,2025-09-14 23:59:45.645053,South,Chicken Biryani Ready Meal,15,3787.6499999999996
ORD003093,2025-11-15 23:59:45.645053,South,Paneer 200g,18,1748.8799999999999
ORD003094,,South,Cheese Spread 100g,20,349.79999999999995
ORD003095,2025-06-08 23:59:45.645053,South,Tomato Ketchup 500g,5,1188.75
ORD003096,2025-11-07 23:59:45.645053,North,Chicken Biryani Ready Meal,31,12910.26
ORD003097,2025-11-29 23:59:45.645053,South,Cheese Spread 100g,1,375.62
ORD003098,2025-03-04 23:59:45.645053,West,Paneer 200g,19,6559.94
ORD003099,2025-09-28 23:59:45.645053,East,Paneer 200g,39,16087.11
ORD003100,2025-03-19 23:59:45.645053,West,Biscuits 200g,25,6404.5
ORD003101,2026-01-02 23:59:45.645053,West,Biscuits 200g,12,3224.6400000000003
ORD003102,2025-06-21 23:59:45.645053,West,Paneer 200g,29,1857.74
ORD003103,2025-10-24 23:59:45.645053,East,Dal Tadka Ready Meal,39,7279.35
ORD003104,2025-05-04 23:59:45.645053,Central,Water Bottle 1L,47,18114.74
ORD003105,2025-12-13 23:59:45.645053,South,Namkeen Mix 100g,2,742.16
ORD003106,2025-02-11 23:59:45.645053,North,Chili Sauce 250g,20,3545.4
ORD003107,2025-02-02 23:59:45.645053,Central,Tomato Ketchup 500g,30,3455.7
ORD003108,2026-01-27 23:59:45.645053,East,Chili Sauce 250g,46,15009.800000000001
ORD003109,2026-02-01 23:59:45.645053,Central,Biscuits 200g,13,2906.41
ORD003110,2025-12-11 23:59:45.645053,West,Potato Chips 50g,37,6964.509999999999
ORD003111,2025-10-14 23:59:45.645053,West,Yogurt 500g,7,297.5
ORD003112,2025-12-04 23:59:45.645053,North,Potato Chips 50g,21,6315.96
ORD003113,2025-07-29 23:59:45.645053,Central,Paneer 200g,27,10129.05
ORD003114,2025-09-26 23:59:45.645053,East,Water Bottle 1L,3,1241.58
ORD003115,2025-03-24 23:59:45.645053,North,Namkeen Mix 100g,46,13057.1
ORD003116,2025-11-14 23:59:45.645053,South,Chili Sauce 250g,12,1998.0
ORD003117,2025-08-14 23:59:45.645053,East,Soy Sauce 200ml,33,7144.17
ORD003118,2025-06-03 23:59:45.645053,North,Soy Sauce 200ml,47,15725.259999999998
ORD003119,2025-08-31 23:59:45.645053,North,Yogurt 500g,38,13260.48
ORD003120,2025-05-28 23:59:45.645053,Central,Mango Juice 1L,15,3047.25
ORD003121,invalid_date,East,Cola 500ml,1,454.4
ORD003122,invalid_date,East,Namkeen Mix 100g,41,13719.83
ORD000097,2025-04-18 23:59:45.645053,West,Chili Sauce 250g,16,4007.84
ORD003124,2025-06-18 23:59:45.645053,East,Chicken Biryani Ready Meal,21,7697.55
ORD003125,2025-03-15 23:59:45.645053,Central,Potato Chips 50g,30,5691.6
ORD003126,2025-05-11 23:59:45.645053,East,Paneer 200g,29,2974.5299999999997
ORD003127,2026-01-29 23:59:45.645053,Central,Cheese Spread 100g,26,7500.4800000000005
ORD003128,2025-05-28 23:59:45.645053,Central,Paneer Curry Ready Meal,29,3406.92
ORD003129,2025-05-12 23:59:45.645053,South,Potato Chips 50g,30,7456.2
ORD003130,2025-02-21 23:59:45.645053,West,Yogurt 500g,-10,-4077.6
ORD003131,2025-06-28 23:59:45.645053,South,Milk 1L,36,997.92
ORD003132,2025-12-15 23:59:45.645053,East,Dal Tadka Ready Meal,2,308.42
ORD003133,2025-11-08 23:59:45.645053,North,Dal Tadka Ready Meal,25,4836.0
ORD003134,2026-01-06 23:59:45.645053,East,Water Bottle 1L,27,8726.13
ORD003135,,South,Soy Sauce 200ml,42,20170.08
ORD003136,2025-07-25 23:59:45.645053,South,Water Bottle 1L,20,9010.599999999999
ORD003137,2026-01-28 23:59:45.645053,South,Tomato Ketchup 500g,33,8100.51
ORD003138,2025-05-12 23:59:45.645053,North,Paneer Curry Ready Meal,44,-2753.52
ORD003139,2025-10-26 23:59:45.645053,South,Potato Chips 50g,40,9550.800000000001
ORD003140,2025-10-30 23:59:45.645053,East,Tomato Ketchup 500g,19,2432.1899999999996
ORD003141,2025-12-07 23:59:45.645053,North,Water Bottle 1L,50,10439.5
ORD003142,2025-05-20 23:59:45.645053,East,Chili Sauce 250g,4,740.08
ORD003143,2025-05-13 23:59:45.645053,Central,Tomato Ketchup 500g,32,9953.6
ORD003144,2025-12-19 23:59:45.645053,Central,Biscuits 200g,16,4935.52
ORD003145,2025-06-21 23:59:45.645053,Central,Paneer 200g,5,1198.9
ORD003146,2025-06-13 23:59:45.645053,Central,Chili Sauce 250g,48,888.96
ORD003147,2026-01-12 23:59:45.645053,West,Paneer Curry Ready Meal,32,13671.04
ORD003148,2025-06-16 23:59:45.645053,South,Dal Tadka Ready Meal,8,3678.24
ORD003149,2025-09-30 23:59:45.645053,South,Biscuits 200g,32,6189.76
ORD003150,2025-05-30 23:59:45.645053,South,Mango Juice 1L,50,9297.0
ORD003151,2025-11-07 23:59:45.645053,Central,Biscuits 200g,36,403.92
ORD003152,2025-05-21 23:59:45.645053,Central,Tomato Ketchup 500g,40,3772.0
ORD003153,,South,Potato Chips 50g,37,5051.61
ORD003154,2025-11-20 23:59:45.645053,South,Chili Sauce 250g,40,9092.8
ORD003155,2025-12-15 23:59:45.645053,West,Soy Sauce 200ml,23,10700.52
ORD003156,2025-03-20 23:59:45.645053,South,Chicken Biryani Ready Meal,46,21506.379999999997
ORD003157,,North,Cheese Spread 100g,9,3672.81
ORD003158,2025-06-07 23:59:45.645053,South,Cheese Spread 100g,38,2952.6
ORD003159,2025-09-06 23:59:45.645053,South,Chicken Biryani Ready Meal,25,10700.25
ORD003160,2025-11-15 23:59:45.645053,West,Tomato Ketchup 500g,23,2446.74
ORD003161,2025-04-14 23:59:45.645053,North,Soy Sauce 200ml,42,17551.8
ORD003162,2025-08-13 23:59:45.645053,North,Potato Chips 50g,5,1520.5
ORD003163,2025-04-27 23:59:45.645053,East,Water Bottle 1L,41,5179.9400000000005
ORD003164,,South,Water Bottle 1L,16,649.44
ORD003165,2025-08-13 23:59:45.645053,South,Tomato Ketchup 500g,16,5058.56
ORD003166,2025-12-06 23:59:45.645053,West,Tomato Ketchup 500g,45,13315.499999999998
ORD003167,2025-09-30 23:59:45.645053,North,Soy Sauce 200ml,6,616.08
ORD003168,2026-01-23 23:59:45.645053,Central,Dal Tadka Ready Meal,49,23731.68
ORD003169,2026-01-28 23:59:45.645053,North,Paneer Curry Ready Meal,19,1328.67
ORD003170,,Central,Mango Juice 1L,31,7354.75
ORD003171,2025-06-27 23:59:45.645053,West,Namkeen Mix 100g,21,7039.2
ORD003172,,North,Water Bottle 1L,24,1983.84
ORD003173,2025-05-05 23:59:45.645053,West,Chicken Biryani Ready Meal,37,17273.079999999998
ORD003174,2025-02-26 23:59:45.645053,East,Paneer 200g,4,109.44
ORD003175,2025-03-06 23:59:45.645053,South,Water Bottle 1L,6,548.0999999999999
ORD000931,2025-08-31 23:59:45.645053,West,Mango Juice 1L,20,2695.2
ORD003177,2026-01-13 23:59:45.645053,South,Tomato Ketchup 500g,37,-3748.8399999999997
ORD003178,2025-06-08 23:59:45.645053,West,Cheese Spread 100g,43,16729.15
ORD003179,2025-11-03 23:59:45.645053,North,Paneer 200g,29,8610.97
ORD003180,2025-04-03 23:59:45.645053,Central,Dal Tadka Ready Meal,33,2599.0800000000004
ORD003181,2025-03-23 23:59:45.645053,South,Namkeen Mix 100g,20,9806.6
ORD003182,2025-05-12 23:59:45.645053,West,Milk 1L,20,5041.2
ORD003183,2025-03-19 23:59:45.645053,Central,Chicken Biryani Ready Meal,21,10111.5
ORD003184,2025-10-03 23:59:45.645053,North,Milk 1L,5,-1964.5
ORD003185,2025-05-03 23:59:45.645053,North,Mango Juice 1L,24,11717.76
ORD003186,2025-10-30 23:59:45.645053,West,Water Bottle 1L,12,989.4000000000001
ORD003187,2025-06-20 23:59:45.645053,West,Paneer 200g,15,5907.599999999999
ORD003188,2025-07-13 23:59:45.645053,South,Water Bottle 1L,13,3062.41
ORD003189,2026-01-03 23:59:45.645053,West,Cola 500ml,24,9031.92
ORD001025,2025-05-13 23:59:45.645053,East,Soy Sauce 200ml,36,929.52
ORD003191,2025-05-10 23:59:45.645053,Central,Mango Juice 1L,14,2524.6200000000003
ORD003192,2025-03-20 23:59:45.645053,South,Chili Sauce 250g,18,4764.24
ORD003193,2026-01-11 23:59:45.645053,Central,Paneer Curry Ready Meal,12,3052.08
ORD003194,2025-04-02 23:59:45.645053,Central,Milk 1L,37,5184.070000000001
ORD003195,2025-12-18 23:59:45.645053,South,Chili Sauce 250g,33,10267.619999999999
ORD003196,2025-05-09 23:59:45.645053,North,Cheese Spread 100g,28,11910.08
ORD003197,,North,Biscuits 200g,42,5546.52
ORD003198,2025-10-20 23:59:45.645053,West,Potato Chips 50g,37,7957.96
ORD003199,2025-09-05 23:59:45.645053,Central,Mango Juice 1L,31,3903.8300000000004
ORD003200,2025-04-13 23:59:45.645053,South,Yogurt 500g,24,11273.28
ORD003201,2025-10-03 23:59:45.645053,North,Paneer 200g,21,7677.179999999999
ORD003202,2026-01-20 23:59:45.645053,North,Yogurt 500g,49,12011.859999999999
ORD003203,2025-06-22 23:59:45.645053,South,Cheese Spread 100g,10,1877.0
ORD003204,2025-09-22 23:59:45.645053,West,Cola 500ml,12,1339.8000000000002
ORD003205,2025-12-30 23:59:45.645053,East,Yogurt 500g,-6,-2466.96
ORD003206,2025-05-01 23:59:45.645053,East,Mango Juice 1L,49,2742.5299999999997
ORD003207,2025-11-14 23:59:45.645053,East,Paneer Curry Ready Meal,14,1222.8999999999999
ORD003208,2025-09-20 23:59:45.645053,East,Soy Sauce 200ml,40,5294.8
ORD003209,2025-09-28 23:59:45.645053,Central,Namkeen Mix 100g,-6,-1073.16
ORD003210,2025-05-06 23:59:45.645053,South,Namkeen Mix 100g,47,8793.23
ORD003211,2025-11-07 23:59:45.645053,East,Namkeen Mix 100g,4,288.68
ORD003212,2026-01-11 23:59:45.645053,West,Paneer Curry Ready Meal,30,3049.2
ORD003213,2025-05-06 23:59:45.645053,West,Chili Sauce 250g,34,-1190.34
ORD003214,2025-07-28 23:59:45.645053,West,Cola 500ml,48,20759.04
ORD003215,2026-01-21 23:59:45.645053,East,Chili Sauce 250g,23,1463.95
ORD003216,2025-10-20 23:59:45.645053,East,Chicken Biryani Ready Meal,23,8436.4
ORD003217,2025-12-01 23:59:45.645053,North,Paneer 200g,16,5745.28
ORD003218,2025-03-12 23:59:45.645053,South,Yogurt 500g,17,6670.29
ORD003219,2025-08-24 23:59:45.645053,West,Namkeen Mix 100g,26,4371.639999999999
ORD003220,2025-02-11 23:59:45.645053,Central,Chili Sauce 250g,28,7959.0
ORD003221,2025-05-29 23:59:45.645053,East,Yogurt 500g,41,12793.23
ORD003222,2025-06-22 23:59:45.645053,South,Cola 500ml,22,3516.92
ORD003223,2025-12-26 23:59:45.645053,,Dal Tadka Ready Meal,2,203.6
ORD003224,2025-03-04 23:59:45.645053,East,Mango Juice 1L,18,8537.039999999999
ORD003225,2025-03-13 23:59:45.645053,East,Paneer 200g,8,1709.68
ORD003226,2025-06-17 23:59:45.645053,West,Paneer Curry Ready Meal,45,16475.85
ORD003227,2025-02-10 23:59:45.645053,East,Cheese Spread 100g,42,17674.02
ORD003228,2025-08-29 23:59:45.645053,North,Cheese Spread 100g,10,3793.8
ORD003229,2025-03-28 23:59:45.645053,East,Cola 500ml,46,20608.92
ORD003230,2025-05-15 23:59:45.645053,Central,Paneer 200g,12,1164.6
ORD003231,2025-10-28 23:59:45.645053,Central,Chili Sauce 250g,9,1397.61
ORD003232,2025-02-15 23:59:45.645053,Central,Milk 1L,26,2858.1800000000003
ORD003233,2025-05-28 23:59:45.645053,West,Potato Chips 50g,12,4088.04
ORD003234,,East,Soy Sauce 200ml,44,15913.92
ORD003235,2025-06-25 23:59:45.645053,South,Tomato Ketchup 500g,22,8287.619999999999
ORD003236,2025-10-18 23:59:45.645053,East,Soy Sauce 200ml,36,13866.12
ORD003237,2025-05-16 23:59:45.645053,South,Potato Chips 50g,38,17322.68
ORD003238,2025-02-18 23:59:45.645053,South,Milk 1L,45,13660.65
ORD003239,2025-11-13 23:59:45.645053,West,Biscuits 200g,1,491.67
ORD003240,2025-02-05 23:59:45.645053,North,Milk 1L,21,9972.27
ORD003241,2025-08-27 23:59:45.645053,North,Dal Tadka Ready Meal,14,6176.240000000001
ORD003242,2025-06-12 23:59:45.645053,East,Potato Chips 50g,47,7831.14
ORD003243,2025-07-10 23:59:45.645053,West,Water Bottle 1L,46,13116.9
ORD003244,2025-07-07 23:59:45.645053,West,Tomato Ketchup 500g,26,2130.44
ORD003245,2025-08-27 23:59:45.645053,West,Yogurt 500g,23,1983.75
ORD003246,2025-04-03 23:59:45.645053,Central,Paneer Curry Ready Meal,46,5410.52
ORD003247,2025-05-15 23:59:45.645053,East,Mango Juice 1L,10,4154.700000000001
ORD003248,2025-03-06 23:59:45.645053,South,Water Bottle 1L,28,7689.639999999999
ORD003249,2025-11-23 23:59:45.645053,Central,Potato Chips 50g,50,3648.5
